Cell_ID,Laser_Weld_Power_kW,Weld_Time_ms,Internal_Resistance_mOhm,Jelly_Roll_Alignment_Error_mm,Is_Scrap
29,14.023131808884532,228.4961403565812,5.978309113629033,0.0513499980995401,0
30,14.54789743784807,259.26564789735613,5.185523727362913,0.0317968553511101,0
31,15.563146242676003,286.19727983124903,4.9859176335371735,0.0683048021068739,0
32,13.21394341867395,253.7368655742352,5.46690586833594,0.102075637901264,0
33,16.795577840952173,241.15544324919043,4.5655778102846485,0.0194723709210268,0
34,17.072711914074006,265.5880929624189,5.667007792629136,0.046582190705777,0
35,16.667721721500243,238.1942641743363,5.291034421097318,0.0530269812927175,0
36,14.838304990027856,249.8895623065234,6.237198960744958,0.0164799812925602,0
37,14.756720721978038,262.1901904075263,5.196853675723253,0.0552812821877943,0
38,17.722183827797597,246.7492874919423,5.040539321251996,0.0604320321950226,0
39,13.183086218103831,263.5561659303725,5.350876017365987,0.0601095074788197,0
40,13.52702332393417,234.72864950685047,5.368335937327421,0.0791244830853227,0
41,18.182815254957628,225.61340464062843,5.54934644534346,0.0404981786625091,0
42,14.847935572854858,232.46010603527245,5.197031886628545,0.0468143497702222,0
43,18.71491707272967,211.85744479491817,5.177312738691435,0.0479967655182766,0
44,19.34591602101473,261.9196180517518,5.575105223753857,0.0502854912727727,0
45,16.54501355485108,242.20759149861428,5.279921694034523,0.0560219025454164,0
46,12.582082992748942,227.06903600257377,4.60116543648402,0.0422958373553459,0
47,15.933575139094252,251.880800565612,5.344045580289851,0.0795455192657946,0
48,10.503673616969948,276.7889059934492,5.560801571644269,0.0243635585512778,0
49,14.34807941105372,239.18148598436196,5.167832417003651,0.0395589467060837,0
50,15.633461783830956,240.1760271947721,5.214938238701095,0.0836677583517475,0
51,14.400987039992492,259.31116317185086,5.5260608442352375,0.0589262357487113,0
52,18.675168906401478,240.3211426887686,5.287619918293726,0.0300603687076014,0
53,16.227812977857575,261.65233552760486,5.289151471382168,0.0074952902119245,0
54,14.039480820697753,247.6387946303155,5.242019733538361,0.0637179843408948,0
55,13.69821728006816,257.5386791255295,5.368525182824332,0.0588791506102159,0
56,15.25467330506634,251.7888226887085,5.415601126341336,0.0801688413965742,0
57,14.465649099221435,254.37195708699537,5.01981162501235,0.0750027362316695,0
58,16.450871490288066,249.63637348891896,4.863697147935422,0.0735990808939603,0
59,14.198592139378086,256.3112551711929,5.856700213480121,0.0499717125404433,0
60,14.35020519776188,251.60982163720715,5.307384557127823,0.068275194522318,0
61,13.712170106401777,274.6076810343403,6.370869116442172,0.0376010035268634,0
62,15.68348675581554,241.28319588266243,5.281242390136451,0.0305558684472706,0
63,14.617684370071004,244.72800413493584,5.2722923638915,0.0679156000848269,0
64,17.350525132639397,226.08039937336,5.2443351595794425,0.0359608652937663,0
65,15.090761859584704,228.5483008583469,5.325986366401326,0.0663696486374465,0
66,14.824308459571707,252.509980567337,5.562453441611234,0.0619615427048561,0
67,16.4865412092932,262.70052136958793,6.281994835892148,0.0323829978725874,0
68,15.96268405001707,227.65091970519435,5.388483798623729,0.0484048542566042,0
69,16.075180741799358,247.946007864022,5.662714681404344,0.0344708394303006,0
70,14.539494194827926,238.01542923332508,5.764063560698489,0.0616797698052315,0
71,14.591435320514512,234.2263976884524,5.104969876997134,0.0199996377512333,0
72,15.324134123719386,235.22280263478044,5.446401657693371,0.0537984321961385,0
73,13.21534551692707,232.81170160688453,5.263153613167573,0.0527460369739878,0
74,14.234389871158154,261.57727585357395,6.130030825343802,0.0580321517782359,0
75,16.21672137391833,223.567420812312,5.854410195286565,0.0363084330870996,0
76,14.028267322245709,256.382811962026,5.664045070965682,0.0456578915238674,0
77,14.5435034691254,224.8863137905875,5.420762374983425,0.0428521517695288,0
78,19.32337624561907,240.95856305683492,5.843484692644589,0.0787024064029116,0
79,14.068808481962767,252.30552570523065,5.741223665639708,0.0423919141215609,0
80,14.785380078517758,286.9529406532155,5.328316315159469,0.044870500353217,0
81,16.039978950670783,252.85478007628,5.775778083781523,0.0564518907533017,0
82,15.303861609844114,230.39225297377885,5.345151053883964,0.0662425681319214,0
83,14.882550438292276,251.9169001349788,5.650562685175267,0.0731870990484142,0
84,14.451876076572733,267.1309804464752,5.044489008038544,0.0670149894339101,0
85,12.680003982816917,257.52937109573384,5.374107508458696,0.0739547427758393,0
86,13.988749563352703,249.81128850809077,6.11297900737539,0.0511727806675577,0
87,16.731720232545392,264.8597989426036,5.092774009044617,0.0370208240020211,0
88,15.739909175509403,237.10490848663989,4.765093513641962,0.0749476001188805,0
89,14.54532143735532,257.4889425956221,4.9534854834010416,0.0323604149634778,0
90,14.42127727331848,274.86001363436014,5.454299764494314,0.057565187319097,0
91,12.051283697847536,253.98035255492337,5.082570158796643,0.0782684521462488,0
92,12.937157033051705,237.82329524219836,4.997195220887098,0.0512958900747775,0
93,14.326963731407744,239.1469090827212,5.674626954394115,0.0940714543778187,0
94,14.30469698339426,235.9404191373212,5.078577725229046,0.0487186890779085,0
95,15.210262972478604,233.6396822510192,6.465958829080456,0.0598669697129047,0
96,15.309334009976943,238.16211148768068,5.276167613759936,0.0471223550603687,0
97,16.956473850053154,251.75375850661817,6.445150428158828,0.061740318215198,0
98,12.065667710835957,225.21814228582315,5.128451672147504,0.0581072407014846,0
99,14.908446569725651,208.99481122192853,5.309668859318065,0.0680184542371809,0
100,10.106546279361991,277.0980746893042,4.929253530382553,0.0378778538136433,0
101,16.905676362128617,233.51944417685405,5.402158015975544,0.0977198149027002,0
102,12.202609272567027,233.92603878659077,5.720773936002392,0.053865670635944,0
103,15.016122916424312,261.65314042983965,5.831385456120429,0.0303828422188978,0
104,11.41813210884617,234.4153412308289,5.439217448847881,0.0286058085693034,0
105,14.787380624384824,240.5417721495872,4.960205579345184,0.0926265929919925,0
106,16.945645646856047,231.2069000760052,5.388539265369169,0.0599353079709545,0
107,12.900531784929214,247.46522560304427,5.265748835564599,0.0848507930189936,0
108,11.606635609973669,240.4877099362577,5.44239909845864,0.0647315533678132,0
109,18.05279618978819,256.1782249583269,5.579884092610698,0.0464399764555032,0
110,14.242879932962673,236.01846260512505,4.874051404675253,0.0603001707381876,0
111,12.902069848534158,255.954451676749,5.20750187473265,0.0681203446576024,0
112,12.86100320266166,249.85756787308736,5.718756940940351,0.0505512033621482,0
113,17.720504073623985,238.2254646350076,5.446769618464511,0.0586447540451227,0
114,13.73103969533846,247.11924948746423,5.509625841548985,0.0818584723795023,0
115,15.302938836431776,264.9959409190544,4.862950782763804,0.0148194036212437,0
116,11.849931454163944,242.51169740981825,5.337618421371694,-0.0006558562062108,0
117,15.324261112147452,249.4528298073631,5.210801283566386,0.0404939338454743,0
118,18.64616284333235,236.70300084137247,5.475132970472746,0.0453120431712399,0
119,15.138155897815452,250.90226767214256,5.7563974802503335,0.0277743956122763,0
120,16.266217094659225,233.8137039455541,5.030432464223235,0.0612916166362137,0
121,13.417628883516018,255.5339956246766,5.256017855173825,0.0361148564670499,0
122,18.248570545982236,208.8072540346533,5.253473013464163,0.0557292769948798,0
123,15.266095330831671,262.19599048649667,5.011741950609464,0.0646254182429261,0
124,16.98090133914637,251.3199250485841,5.707761703099285,0.0398164690802338,0
125,18.173650903131943,236.5233250077314,5.513363132421645,0.025545498594593,0
126,16.522435728812965,249.73108841217456,6.329478037754865,0.0350032546933711,0
127,10.08627934135255,254.59129464263265,5.081648710307569,0.0408700657713398,0
128,14.952740905408074,258.6674857958663,4.999196930757465,0.0351207091452636,0
129,14.387423446736346,249.83057018108215,5.415668136929519,0.0331096916745111,0
130,15.748835622797396,262.01103754001286,5.363471248711235,0.0466087302995154,0
131,15.669632637603508,235.3243238452726,5.749881147917783,0.0406407329915566,0
132,13.578190832573346,206.53823670967452,4.705797663701786,0.0429225738176334,0
133,13.18075702120672,247.24106315548036,5.727983948424758,0.0618853525068107,0
134,13.127480461463586,247.74155118425432,5.217604697587686,0.0147806771160905,0
135,15.247740862853671,253.2460688701121,5.873043832872174,0.0215371722778672,0
136,16.134732664010816,225.83302529037164,5.56634350374391,0.0530484148967357,0
137,13.47434178447031,242.05278322615268,5.364909649980918,0.047163972125966,0
138,18.489400463695524,265.86908311597125,5.474551979480425,0.0545677880058383,0
139,14.811668999455378,234.5422537142612,5.329023498239575,0.0431162735911395,0
140,16.40182980777167,260.48722390082474,5.923559442913813,0.0291613396393085,0
141,13.90886355752341,266.76807400475,6.147234253643385,0.0457524230224825,0
142,13.788066814225946,265.6659463375161,5.56656539334714,0.0789984374902877,0
143,14.80584765496848,239.70488556598124,5.545810123171951,0.0062386976651443,0
144,14.801919481097604,232.73027933525967,5.1117763187271406,0.0854431617686757,0
145,14.587833776410974,227.29111345214284,5.592069582176947,0.0502794485914056,0
146,13.068411444571153,247.92797233212488,5.414219620310181,0.0230313426832605,0
147,13.359178611784948,260.5177622235482,5.6304984070716335,0.0706840845724281,0
148,15.123201692218572,264.6335414277816,5.165429625186544,0.0347231198903169,0
149,13.548832795847035,236.33461653822997,5.397351089231995,0.0338637671434134,0
150,13.442768062874489,254.1443976447368,5.068118117573304,0.0507763179358703,0
151,12.560347271957136,248.30651494737285,5.425211781634317,0.0381024306683181,0
152,15.606555614545798,290.6402855419849,5.881213654014735,0.0450181376598812,0
153,14.972284873748483,261.84226593784166,5.486130572879449,0.0424794522685254,0
154,15.32937000648062,247.8349201397632,5.786445829305952,0.0711655833012133,0
155,13.55772961589306,216.58237463186595,5.804633097814903,0.0743493667460013,0
156,14.496548961246877,251.62206255186985,4.97654167570076,0.0696088272292611,0
157,10.648682719387011,240.628895070283,5.192669050041268,0.0309193614484268,0
158,15.521992046346403,283.40551620913675,5.183277277394957,0.0240251544984833,0
159,13.550093790577584,262.89464129502915,5.203434014304039,0.0414146027621723,0
160,14.713395087642173,247.96205439103116,5.719590414898824,0.0307250782594721,0
161,16.758599353903286,232.0194911548596,5.797759327958612,0.0569872114881074,0
162,12.996840285178791,257.3603760837184,5.591823147478016,0.0861940088107571,0
163,15.196031361829675,235.5138225548589,5.342967811842434,0.0755030822680617,0
164,13.913546539457222,244.34854706369347,5.371577148713249,0.0670955364596201,0
165,12.886439179193593,249.9391588222692,6.024175721503108,0.070838292062022,0
166,14.857646079904766,253.85908412431056,5.445396639624681,0.0566585523008903,0
167,11.556050372325927,250.7750983130183,5.529777777425404,0.0643974661038924,0
168,9.727173791529816,246.49156432665765,6.353558376384466,0.0436693210324704,0
169,16.7122683452388,275.8678697160554,5.484979043770101,0.0816739767181816,0
170,16.127608269040845,259.16638924090364,5.137578045917012,0.0504646916594067,0
171,15.970409141959925,238.389556217572,4.300543400664714,0.0243852503528682,0
172,14.342968631224368,244.3059141798226,5.58279700843181,0.048589427805074,0
173,14.06385067041339,251.3605884871787,5.37659146109453,0.041996745975996,0
174,12.442373147721527,258.37316247658043,4.898383245828062,0.045173608770518,0
175,14.382986351305204,248.7245987406881,5.416882318377861,0.0645170908735323,0
176,14.209912220814388,226.13364707000295,5.259227774221056,0.0697128641026227,0
177,12.256117491302543,267.2427902910884,5.480322089575176,0.0565618286658717,0
178,17.75562167342452,252.4962055388723,5.16239905588583,0.0457321620435741,0
179,15.548761426352492,246.06950413529376,5.9341722396627326,0.0505060695109925,0
180,13.409235188230587,258.8288733216602,5.632915766636975,0.0689099985693484,0
181,14.078872096975177,242.4521432593733,6.010222378541465,0.0419250664770358,0
182,14.387440372922509,247.1425971947605,5.153403666345708,0.0812161911952959,0
183,13.160131419918708,279.9810814074011,5.474101244673959,0.0350971963411477,0
184,13.564942409691932,241.2925943500145,5.205932515362995,0.0377829945194901,0
185,13.056511625745983,220.9112419581624,5.717521993642208,0.0527343192710977,0
186,9.758806609242914,250.5392411085053,5.413998391704482,0.0676366072403547,0
187,10.92515859381869,241.72784821701663,5.862166934646145,0.0261062132824521,0
188,15.367205425586834,248.77173902659388,5.2536719450061,0.0650885124580301,0
189,11.150241534718475,261.7340021823135,5.234688416163601,0.0575222094172036,0
190,17.061196186050992,235.646107871576,5.429210454395505,0.0530372853828492,0
191,13.645842303661595,256.5289736225445,5.722992389203387,0.051517989412482,0
192,14.857088855311686,270.9731161969787,4.6209605483796174,0.0724705116012459,0
193,17.655734085897624,252.8371735463963,4.716566007408664,0.024031136835313,0
194,17.700675499237548,257.6972501874761,4.651504173867131,0.052875923664758,0
195,18.619615549684475,241.5945570590814,5.798277244318525,0.0644005438589602,0
196,15.382108043065648,260.69248735688,5.0938169719490105,0.0545550419747151,0
197,17.931045793091418,248.11955437368016,5.2304046743085815,0.050444582346603,0
198,15.975435080515089,247.4668650653013,4.9592257357415255,0.0749181130845121,0
199,10.774718357095772,274.0988162487083,5.828247477774164,0.0435423196306576,0
200,16.27510431428228,256.152675534167,4.99125966542968,0.0174614458190044,0
201,13.414757986172932,254.12792631449216,5.3579540899846165,0.0408736422186267,0
202,16.914868349537713,249.5798934640632,6.154566858786724,0.0534391247552504,0
203,13.061188131781886,270.55394376751326,4.84398975611267,0.0504962899761995,0
204,17.7614633092185,245.9315520813277,4.350025855958663,0.0842316840008788,0
205,14.411173383675417,228.4160311777486,5.251897750792486,0.0537380160323008,0
206,13.00880891362632,235.96547910351867,6.135658465041699,0.0616484660515554,0
207,13.169884714676709,239.924751949388,5.075262708076535,0.0523145822758689,0
208,14.167701925802035,234.52656923664512,6.015887142716068,0.0534213799868313,0
209,14.723406116891974,241.9213608297157,5.808705114296401,-0.0117840606548509,0
210,11.58375718068037,248.3820520081417,4.555332355565389,0.0501548286703592,0
211,19.153871855336764,254.4536458078817,5.715964512610415,0.0310367503651658,0
212,14.051818428023378,256.5755145466746,6.085701421557396,0.0846567454832759,0
213,13.362168948534055,240.33143090177455,5.874050351857877,0.0300527759550127,0
214,15.14528114120507,254.0457891054205,5.818841755853282,0.0309566024741304,0
215,17.461453289202897,249.43244903490495,5.478866359458506,0.045573246440824,0
216,14.21055830466884,225.35311698708875,5.498996315768655,0.0768571778181285,0
217,17.414997481602917,241.58277917473467,5.534954851218158,0.0204316413614854,0
218,17.847116588671987,248.64926376815365,5.505312306142932,0.0186452256763681,0
219,12.029312824487477,250.8185522521764,5.7222619146599545,0.0639823526208503,0
220,15.996815604885576,256.399113335231,5.894448663265928,0.042754647396253,0
221,17.53453827260975,250.7966376587748,6.12939725921792,0.0584349146027597,0
222,15.654739091051134,284.2021915334945,5.442904368809879,0.059249108495457,0
223,14.518227012797944,241.0452921659968,5.402332444896695,0.0609475507025467,0
224,14.231660539493811,267.89323877276865,4.498057853547226,0.0132123344290026,0
225,14.398715754353784,258.83877402204746,5.231284032800598,0.0567554097494559,0
226,16.836096676017757,244.93572285558827,5.044991339317761,0.0495715274829508,0
227,17.60108734124046,256.67973681308337,4.975158019323304,0.0375274913174277,0
228,15.980065148563035,266.87656591025325,4.960366608549747,0.0437335649792599,0
229,14.048995498968372,260.0318596655968,5.585744242838076,0.0022035560592139,0
230,14.502545702732958,262.8928981435829,5.255483733238576,0.0402674856198894,0
231,13.308345126555906,238.1423670697252,5.1449297062862405,0.0432257719541828,0
232,14.283701828647292,252.57951066981428,5.837734669709728,0.0402559927090247,0
233,18.473145691430744,249.05083952329744,4.5476336387988265,0.0862901647585125,0
234,14.42028598649758,270.20452758739503,6.17443946128019,0.1025119108926785,0
235,16.397686224546565,238.27392231630415,6.037195347605158,0.038220602181737,0
236,13.746963208870554,235.81406543554243,5.481692193848203,0.0456651615730908,0
237,11.703417375877065,234.59162257413576,4.915270231341771,0.0292542023759716,0
238,15.558485077078243,251.4583440290756,5.309158817602297,0.0735104509568957,0
239,13.611267156069156,214.2501459177399,5.225302778243744,0.048802454430244,0
240,11.958162788638592,264.6762251989194,5.843801647908596,0.0627789321174648,0
241,12.007971983007709,251.41689265726345,5.227412299600688,0.0449728433576935,0
242,12.853719759677624,258.8822467131339,4.778095929549427,0.0761986853899582,0
243,17.99817570549232,228.9298968265124,5.478502075720711,0.056673932175174,0
244,15.629223216057198,248.5400286083188,5.340954474050164,0.0224327556886585,0
245,17.944194410056646,249.9049939499384,5.291853930625787,0.0188374248738609,0
246,17.723198935178566,257.68538538586483,5.697838845694011,0.037390963446141,0
247,13.282415241728378,256.2480031272776,5.4460102453993,0.0307922656312875,0
248,13.867595552040418,250.96912428267677,5.358425858592973,0.0088924343825109,0
249,14.89903723942404,253.9584563123283,5.3376005805610935,0.0527897067630962,0
250,15.109088475175149,245.1142484679196,5.87135016360963,0.0820525828053365,0
251,12.83734477928854,249.3327957476625,5.60483635465566,0.0754491881386211,0
252,17.214191286629255,242.5994949073344,5.030737339158119,0.0618599358457669,0
253,16.407256932524923,270.9058914586868,5.271213539410139,0.0582541597471603,0
254,15.80774142435172,250.0274765912297,5.517590412694611,0.0642373682699345,0
255,13.253841291232654,240.1674404833504,4.95482632492858,0.0470695091742161,0
256,14.936149486510615,244.6893676446753,5.831693456431848,0.0468994298514539,0
257,14.32540177288474,254.8660219847764,5.390880571321675,0.0350167406018812,0
258,13.766754636373395,242.61387320094332,4.76409658359813,0.0303454200469924,0
259,12.905449659198798,239.921254460968,5.695184030898606,0.0599551971594043,0
260,15.617513629681294,253.43760128512704,6.321104034497422,0.018164805318244,0
261,12.44096787067464,250.3769655930827,5.130003674891778,0.0906076885972217,0
262,13.84846547120638,244.71530607603373,4.5007955816225484,0.0396227482013538,0
263,18.179902600286635,235.4629195535313,5.430303305526071,0.0438436911529814,0
264,17.66002581289652,259.70512472050564,5.874065582961976,0.0668278324989203,0
265,13.456786288345214,236.9229530714447,4.599043345007475,0.0668143646325318,0
266,14.670418478154552,239.93046826706413,5.457012763770378,0.0719351231581801,0
267,17.28766691113713,268.1053617663936,4.940709175171139,0.0404751398231895,0
268,10.739369705511344,252.43110450570757,5.810388938123619,0.03335461261419,0
269,16.276275248965685,243.20259295135264,5.1434063026952535,0.0786164721786506,0
270,13.666930203306348,243.78151367512703,5.5196709819563,0.1103217617930895,0
271,14.433644803562771,257.1344041722924,4.823060829984528,0.048114202880754,0
272,13.132601904898282,253.50912452670823,5.22108018171266,0.0481912583033097,0
273,10.345167969336185,227.58443648378784,5.597073306516709,0.0379845291346516,0
274,15.311426955398836,256.6698621485296,5.569159519589245,0.0548660504390661,0
275,15.378239903442454,232.1855507729282,5.568017112852674,0.0209110384348842,0
276,15.228039243551876,265.00067787142603,5.395988731577169,0.0597805480456139,0
277,13.29328383719259,234.50313116664745,6.451104037418314,0.0563986089242201,0
278,12.373251455737911,256.7174530809368,5.604805447309474,0.0963892148255357,0
279,14.754058392873311,259.7179865243565,6.0682042393588045,0.0582091184101963,0
280,15.884847459879484,242.17522117894163,5.041058388281146,0.0233159777516614,0
281,12.558971306527033,253.7234938379641,5.254151666702814,0.0270963860393988,0
282,14.59671312061763,279.76122285341563,5.973345948383504,0.0550268680501053,0
283,13.550560851229037,234.901276691384,4.784622266183296,0.0493324218964702,0
284,14.705466871741033,245.2991497547819,5.595863743023904,0.0151876914860995,0
285,17.260818665744896,260.36719150212446,5.403750202658025,0.0628101053710057,0
286,10.343870098615772,240.30984793884184,6.267224901040935,0.0693960773229327,0
287,14.184882379457235,266.5270340028545,4.796664574577177,0.035808464637622,0
288,12.009240382613772,253.64776535357345,5.082976375491247,0.0568878941235056,0
289,17.248918591748463,270.9244798700874,5.012745128236521,0.0143456735921256,0
290,15.757939840401948,268.8970572432792,4.447941860213972,0.0498063016130702,0
291,16.568988594906294,264.7978835637591,5.5183390853237,0.0186481368021856,0
292,14.356142155408442,230.8916207608934,4.817029535977178,0.0400181920130141,0
293,18.94110886865835,248.50618680082889,5.268519686423772,0.0556715890391934,0
294,13.910926750639424,242.6907567244092,5.468091680345449,0.0083585147339989,0
295,18.571209591387134,237.5073883919768,5.050606318302622,0.0427356873550303,0
296,18.69830654627512,267.0114277355292,4.790064867052156,0.0596238400811984,0
297,11.967477298834378,245.4412753912804,5.3035538118922405,0.0127788063709486,0
298,12.566369437681686,274.82174161177704,4.90121075651001,0.0538869577674059,0
299,15.414899306034528,282.76353865014005,4.653795523868608,0.0024561027088722,0
300,14.117916309358932,263.375238407518,5.220135682772365,0.122054005845034,0
301,12.624339471312878,246.4046496731997,5.725147932343384,0.0313233820365986,0
302,13.828796503205192,248.10153038349733,4.859635722268222,0.0412628770816121,0
303,12.94964694318594,249.90987629275995,5.148867252911394,0.0203111753142122,0
304,12.547210285973383,247.45456140573933,5.245736231453336,0.0768312939088396,0
305,13.60101668793758,228.0347413500658,5.526062178676961,0.0566135961369997,0
306,17.871258506982993,243.5409185724947,5.005698308231471,0.0199737835396421,0
307,10.26581121762027,236.01180260093008,5.2755263806416695,0.0664391171193925,0
308,11.692258833508308,265.53571190666594,5.508245642508686,0.0666784030324981,0
309,15.149509437887389,247.01551449841492,5.886555417094267,0.0214745541430415,0
310,17.584407015937728,254.786818602865,5.798101003168051,0.0498766009535816,0
311,16.296073322899023,265.4293327911476,6.079434356183491,0.0298479355328318,0
312,18.211923316261228,254.66109009572088,5.612520465358265,0.0445735332408659,0
313,13.603065301311496,233.806277424448,5.79476111200716,0.0094510157045887,0
314,18.242159368774807,245.15923185420797,5.6129239741854455,0.0494948616762261,0
315,14.359688026318604,255.85420374355263,5.4036003004353566,0.0656833835061074,0
316,16.412760312794244,241.4586763049357,5.219197402143603,0.0518156179974292,0
317,12.70914752899358,263.9316994947043,5.353488318117733,0.0842138205159975,0
318,14.122381285791652,264.2848134633484,5.530080366493232,0.0216457056533913,0
319,13.962767768892158,243.16740674570292,4.890265446640746,0.0488728083215879,0
320,18.52874170167992,261.6344222910894,5.70488077977919,0.0361984573926703,0
321,13.533695710132084,252.8745916624934,6.017797368944229,0.0043074427988714,0
322,16.37350470129875,229.67695634566687,4.956280577272088,0.0468357935747261,0
323,14.877928801900136,253.1534113350348,5.672754917722748,0.0732784549737235,0
324,12.719444257430233,260.3670568205845,4.895935262564662,0.0310543494289185,0
325,15.977360523247366,232.9096017518687,5.499226380010724,0.069771294934701,0
326,14.604216927686082,226.42455613422177,5.190599323065408,0.0468146671482228,0
327,14.657749471688712,252.2262717437393,5.869347527080231,0.0797089753425286,0
328,11.09242936447796,244.94551025691305,5.05434080545033,0.0588220280736377,0
329,14.549870950886204,258.1433934837463,5.2257479113565,0.0582298120516458,0
330,12.958389332205536,211.1881566828692,4.754045817475255,0.0376758773997973,0
331,14.823089933853128,258.2609193647297,5.368686739047771,0.0310598961899352,0
332,13.581495826717884,255.29825399682105,5.491046073718096,0.0436692149795718,0
333,14.138203589207947,253.13706335299727,5.388111969212923,0.0720074434366756,0
334,12.181041688760809,263.9446599406471,4.489073134024349,0.0590256996606601,0
335,12.89385062584553,248.00299045648435,5.482379611159034,0.0313965892346721,0
336,16.281614982714824,285.55064812474774,5.459450001933697,0.0553659667572589,0
337,15.17951385754562,232.942615767511,5.305824318053516,0.0688861981892481,0
338,12.790186095201657,242.60220399656987,5.514696897720021,0.0907464353739855,0
339,14.731543718621332,237.45451394246157,5.356442460747811,0.0352373449014457,0
340,16.861249645226202,226.86757735167672,6.042174408142633,0.030093624652493,0
341,17.512430936848265,234.18246483379616,4.270452337039113,0.0686492880939783,0
342,16.801018730320546,217.77547546688825,5.665995992409735,0.0291616897997654,0
343,13.26627419992322,254.9601083415968,4.555315356976733,0.0224392205096697,0
344,17.301836010548957,257.49851609401094,5.252783182243983,0.0763857588698062,0
345,15.137010986343933,233.8839345422112,5.604221836452722,0.0842572620643046,0
346,16.747733942832724,232.1114186743292,5.593944588287209,0.0718719653192093,0
347,16.86251068149827,255.6447270448664,5.429114446668333,0.027349674749349,0
348,15.335082611557754,272.0435622903748,5.214275156170528,0.035735592849883,0
349,13.88865575978511,259.77926019339225,5.8024278197354136,0.0353792709408542,0
350,13.29876513254728,273.4403475883681,5.670184772175212,0.0624305521937092,0
351,14.252323612831898,205.1289471989327,5.360473653896913,0.0321025458440181,0
352,12.429680519889532,258.6682368183912,5.274262405852894,0.0619060973557677,0
353,12.66885916508526,236.36649595914488,5.613790883405381,0.0422951837669009,0
354,14.923858144463468,252.58726291433047,5.3988122018094655,0.025940935949237,0
355,18.02901875446397,239.77089479126388,5.793278783244936,0.0679643097509824,0
356,13.810452586496172,227.2152494741665,5.064064682497394,0.0731791939203234,0
357,15.014925955582733,218.85329280676,5.17822438564191,0.0566128561234174,0
358,12.199868874723329,257.46519877795333,6.086571406328101,0.0501105340510959,0
359,15.145768417114043,248.68617841211903,5.583123105463735,0.0359608610948035,0
360,14.899237803022071,234.14029325984768,4.792149970525744,0.013943897390317,0
361,17.932094039739255,268.3184277331891,4.975243391907664,0.0173580359024892,0
362,14.2821032043835,268.47648961725184,5.593584040458444,0.0436118883786206,0
363,16.216475253936057,261.38106991148146,5.950852183132714,0.0130481330013166,0
364,15.403947351976337,245.22793417130308,5.429517883991276,0.0737269557675218,0
365,14.7274408314396,244.4360156479921,6.548595053192624,0.0252041245980709,0
366,14.870989813059328,285.0113193333621,5.108590803626278,0.0132172058437202,0
367,12.894460416223206,235.64738193888644,5.215877849357105,0.0335188038434526,0
368,14.65983556159419,256.15642835496624,5.664012976581912,0.0461418418805606,0
369,13.315188192189629,233.3436086702009,5.53273395503328,0.0325671338959042,0
370,13.51420140521066,229.5925225987886,5.982984932377796,-0.0006055112996952,0
371,15.09549729126388,244.01491357514035,4.929052807138692,0.0744454919948475,0
372,14.0096603036701,233.03227259265316,5.572730498718888,0.0279596816335544,0
373,12.688788793429572,263.31467715480204,5.5890244141208845,0.029701111359597,0
374,17.979496550749474,235.86664767438907,5.496364249550809,0.0622718233433997,0
